"act_type","base_price","causes_deadline_changes","causes_price_changes","centralized_procedure","contract_close_date","contract_date","Exectution","execution_dummy","contractual_modifications","contractual_price","effective_total_price","Variation_price","environmental_criteria","environmental","execution_period","procedure_type","cpvs","competing_entities","contract_year","contract_month","contract_day","covid_pandemic","nipcs","Location","loc","cpvPrincipal_2chars","cpv_descricao","CPV_agrupado","bidders","ln_effective_total_price","ln_base_price","contract_year_centered","contract_year_sq","efficiency","custo_aumentou","risk_prob","price_sim_rf"
"Standard Procedure Notice",62904.66,"-","Não foi necessária toda a quantidade estimada do reagente MEIO PRONTO A USAR AGAR COLUMBIA+5%SANGUE CARNEIRO","-",2022-12-31,2022-11-16,45,1,"-",2334.79,2232.91,-0.0436356160511224,"-",0,45,"Concurso público","33696000-5, Reagentes e meios de contraste","ILC Instrumentos de Laboratório e Científicos Lda (500948208),Ibercult - Comércio de Testes na (507001664),Type Solution, S.A. (508400317),Normax - Fábrica de Vidros Científicos, Lda. (500203130),Fisher Scientific Lda. (506429210),Biogerm Indústria, Lda (516436490),CSPSaúde, (508440246),Know How Lda (509884296),BIO-RAD LABORATORIES, LDA. (501301321),BIOMERIEUX PORTUGAL (501524177),QUILABAN, S.A (500399670),Laborspirit Lda (507485149),IBERLAB & IMUNOREAGE SOLUCOES LABORATORIOS,LDA (503406694),PVL (501411852)",2022,11,16,1,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,7.71106094650485,11.049391422742,0.60362350861692,0.364361340155001,0.0324114155117797,0,0,2232.91
"Standard Procedure Notice",27560,"-","-","-",2023-12-22,2023-09-29,84,1,"-",2349,2349,0,"-",0,121,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","ORTOPEDIA DOS ANJOS (500783810),ORTOPEDIA MODERNA, LDA (500481300),Quimera dos Sorrisos - Ortopedia e Geriatria, Lda. (510576524),ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. (502111216),AMÉRICO QUINTINO & FILHOS - PRODUTOS ORTOPÉDICOS, LDA. (508988390),SIORTO-SOCIEDADE INDUSTRIAL DE ORTOPEDIA, LIMITADA (500251177)",2023,9,29,0,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",12,7.76174498465891,10.2241570089396,1.60362350861692,2.57160835738884,0.064450422503223,0,0,2349
"Standard Procedure Notice",103934.41,"-","DIMIMUIÇAO CONSUMOS","-",2023-12-29,2023-01-10,353,1,"-",2352,896,-0.619047619047619,"-",0,365,"Concurso público","33140000-3, Material médico de consumo","BRAMEDICA FISIO- PRODUTOS DE SAUDE, LDA (508560152),INTERSURGICAL PORTUGAL, LDA. (503480045),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),H.R. - HOSPITALAR, UNIPESSOAL, LDA. (501895558),ANASTACIO SALDANHA S.A (505804441),DIMOR LUSITANA-C.IND.PROD.HIG. (500730741),ENERRE PHARMA, LDA (514818484),BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD) (508592909),DESAFIOS EM SINTONIA, LDA (513589910),USV MED, LDA (516125885),TELEFLEX MEDICAL, S.A. (980249783),Santos e Ferreira Saúde, Lda (509699553),ESTERIPLAS (502020776),OASIPOR - IMP. EXP., LDA (502260750),DIVISIONCARE HEALTH SERVICES UNIP. LDA (510616593),AVIQUIMICA-IMPORT. E MANUF., LDA (500039720),VIRTUGAL, Lda (510113923),BASTOS VIEGAS, S.A. (500042772),SALUTEC-SERVIÇOS E EQUIPAMENTOS DE SAUDE, LDA (506380408),GAMEIROS, MATERIAL CLÍNICO, LDA. (503326305),INTERESPUMA - INDÚSTRIAS DE POLIURETANOS, LDA. (502501685),Seamodal Cargo, Lda. (508045177),MEDICINALIA-CORMEDICA, LDA (500684324),EZEQUIEL PANAO JORGE, LDA (501412727),Quilaban, S.A (500399670),FACTOR PLUS, SA (502810645),Medirm, Fabrico e Comércio de Dispositivos Médicos Lda (507162773),OVERPHARMA - PROD. MÉDICOS E FARMACÊUTICOS, LDA. (505792362),Frilabo II (507958861),PLANETA VERTICAL, LDA (514929170),GLSMED TRADE, S.A (513515119),PTTEX - INDUSTRIA TEXTIL LDA (514863471)",2023,1,10,1,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",61,6.79794041297493,11.551524927495,1.60362350861692,2.57160835738884,0.00671689126235323,0,0,896
"Standard Procedure Notice",19730,"-","Empresa não conseguiu entregar os produtos de apoio que lhe foram adjudicados até final do ano.","-",2022-12-30,2022-12-13,17,1,"-",2354.84,2354.84,0,"-",0,62,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","EPJMEDICA (506820513),SIORTO-SOCIEDADE INDUSTRIAL DE ORTOPEDIA LIMITADA (500251177),ORTO-REGO COMERCIO E APLICAÇÃO DE PRDUTOS ORTOPÉDICOS LDA (504820915),AMÉRICO QUINTINO & FILHOS - PRODUTOS ORTOPÉDICOS, LDA. (508988390),UNIVERSO SENIOR (510576524),Ortoduque - Indústria de Próteses e Ortóteses, Lda (504022199),GAMEIROS, MATERIAL CLÍNICO LDA. (503326305),ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. (502111216)",2022,12,13,1,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",13,7.76422806359044,9.88994628196946,0.60362350861692,0.364361340155001,0.102582178021877,0,0,2354.84
"Standard Procedure Notice",12905,"-","-","-",2022-05-28,2021-09-13,257,0,"-",2370,2370,0,"-",0,14,"Concurso público","33140000-3, Material médico de consumo","ENZIFARMA DIAGNOSTICA FARMACEUTICA, LDA (503636975),Laborspirit Lda (507485149),EME ELECTROMEDICA - EZEQUIEL PANAO JORGE (501412727),VWR International - Material de Laboratório,Lda. (503842770),Labinox - Equipamentos e Assistência Técnica, Lda (503067890),Frilabo II, Lda. (507958861),Normax - Fábrica de Vidros Científicos, Lda. (500203130),WonderStautus Unipessoal – Soluções de Lab. Investigação e Industria, Lda. (510533191),Sarstedt, S.A. (503019461),INVITROCELL (510433219),PVL Produtos para Laboratório Lda (501411852)",2021,9,13,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",18,7.77064523412918,9.46544759849579,-0.39637649138308,0.157114322921161,0.172510564662865,0,0,2370
"Standard Procedure Notice",40041,"-","Quantidades necessárias inferior á inicialmente prevista.","-",2019-12-31,2019-04-05,270,1,"-",2376,198,-0.916666666666667,"-",0,270,"Concurso público","33140000-3, Material médico de consumo","JOHNSON & JOHNSON PROD.PROF. (500153370),MOONSURGE - IMPORT. EXP. MATERIAL MEDICO,LDA (506657035),ENDOTECNICA MATERIAL CIRURGICO (503818348),B BRAUN MEDICAL, LDA (501506543),MEDTRONIC PORTUGAL, LDA (504223933)",2019,4,5,0,"508094461","PT184","PT18","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",8,5.28826703069454,10.5976841822316,-2.39637649138308,5.74262028845348,0.00555732508762362,0,0,198
"Standard Procedure Notice",130185.8,"-","-","-",2018-01-05,2017-01-04,366,0,"-",2376,2376,0,"-",0,365,"Concurso público","33183300-9, Aparelhos para osteossíntese","-",2017,1,4,0,"506361381","PT112","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,7.77317368048254,11.7767256211286,-4.39637649138308,19.3281262539858,0.0205784071095743,0,0,2376
"Standard Procedure Notice",52028.42,"31-12-2023","-","-",2023-12-31,2023-01-17,348,1,"-",2390,2390,0,"-",0,366,"Concurso público","33600000-6, Produtos farmacêuticos","Octapharma-Prod Farmacêuticos, Lda (502820780),UCB PHARMA (PRODUTOS FARMACÊUTICOS), LIMITADA (500291322),NOVO NORDISK PORTUGAL, LDA. (501485210),JOHNSON & JOHNSON, LDA (500153370),Fresenius Kabi Pharma Portugal, Lda. (504293753),Overpharma - Produtos Médicos e Farmacêuticos, Lda. (505792362),Mylan, Lda (502248793),SIDEFARMA - Soc. Exp. Farmacêutica, (500717419),GENERIS - FARMACEUTICA SA (508107997),LABESFAL - LABORATÓRIOS ALMIRO, S.A. (501169580),ALLOGA LOGIFARMA, SA (503934640),B Braun Medical, Lda (501506543),H.R. - HOSPITALAR, LDA (501895558),SANDOZ FARMACÊUTICA, LDA. (506985261),THEA PORTUGAL, S.A. (507978358),GLAXOSMITHKLINE CONSUMER (500276994),BDRPharma, Lda (513077332),Proclinica-Equipamentos e Produtos Clínicos, Lda (500222665),LAB. PFIZER, LDA. (500162166),TEVA PHARMA - PRODUTOS FARMACEUTICOS,LDA (507045491),Imporquímica (502473274),BAXTER MEDICO FARMACEUTICA LDA (503347345),Clinifar-Produtos Clínicos e Farmacêuticos, S.A (503281115),ESTERIPLAS (502020776),CSL BEHRING (503047201),SPC – South Point Care – Especialidades Farmacêuticas, Lda. (508284872)",2023,1,17,1,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",46,7.77904864492556,10.8595646068073,1.60362350861692,2.57160835738884,0.0347657028421391,0,0,2390
"Standard Procedure Notice",91872.44,"-","-","-",2023-12-29,2023-10-17,73,1,"-",2394,2394,0,"-",0,123,"Concurso público","30200000-1, Equipamento e material informático","KONICA MINOLTA BUSINESS SOLUTIONS PORTUGAL, UNIPESSOAL, LDA (502120070),Vimaponto, Equipamentos e Serviços de Informática, Lda (503063851),Cyber Tronic - Tecnologia & Multimédia , Lda (515978604),CTT SOLUÇÕES EMPRESARIAIS, S.A. (516165887),Páginas aos Blocos, Lda. (513960937),Digibéria Information Technologies, S.A. (502670355),Amperel Electrónica Industrial, S.A. (500433615),DataGate - Desenvolvimento de Soluções Informáticas,Lda (504511270)",2023,10,17,0,"509540716","PT170","PT17","30","Máquinas, equipamento e material de escritório e de informática, excepto mobiliário e pacotes de programas (software)","Group 03: Equipment and Materials",18,7.78072088611792,11.4281672567791,1.60362350861692,2.57160835738884,0.0165679388405667,0,0,2394
"Standard Procedure Notice",126692.68,"-","Terminou a vigência do contrato","-",2019-12-31,2019-08-29,124,1,"-",2394,1368,-0.428571428571429,"-",0,124,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2019,8,29,0,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,7.2211050981825,11.749527483455,-2.39637649138308,5.74262028845348,0.0122844688390154,0,0,1368
"Standard Procedure Notice",72896.48,"-","-","-",2022-11-24,2022-05-11,197,1,"-",2396.2,2396.2,0,"-",0,335,"Concurso público","33131000-7, Material odontológico","Arlindo Manuel Almeida Carvalho - Comércio, Importação, Exportação de Materiais, Equipamentos Médicos e Dentários, Unipessoa, Ld.ª (509446540),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),Quilaban, Quimica Laboratorioal Analitica, SA (500399670),BASTOS VIEGAS, S.A. (500042772),BATIST MEDICAL PORTUGAL UNIPESSOAL, LDA (508592909),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),DOUROMED (505140292),TEC4LIFE (516110616)",2022,5,11,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",19,7.7816394282058,11.196809349498,0.60362350861692,0.364361340155001,0.030352159392849,0,0,2396.2
"Standard Procedure Notice",272008.98,"-","-","-",2023-11-17,2023-04-26,205,1,"-",2400,2400,0,"-",0,366,"Concurso público","33131000-7, Material odontológico","DOUROMED (505140292),Arlindo Carvalho, Materiais Equipamentos, Unip. Lda. (509446540),Raclac, S.A. (507992822),VIRTUGAL, LDA. (510113923),LINEAMÉDICA - DISPOSITIVOS MÉDICO-CIRÚRGICOS, S.A. (505148676),Proclinica-Equipamentos e Produtos Clínicos, Lda (500222665),EZEQUIEL PANÃO JORGE, LDA (501412727),CATETER PROD. MEDICOS HOSPITALARES, LDA (502914319),BASTOS VIEGAS, SA (500042772),TEK4LIFE MED, LDA. (516110616),B. Braun Medical, Unipessoal Lda. (501506543),Perrigo Portugal Lda (506112233),Montellano, Lda (500196494),Machado, Malcher, Lda. (500174245),ANASTACIO SALDANHA, S.A. (505804441)",2023,4,26,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",30,7.78322401633604,12.5135940357815,1.60362350861692,2.57160835738884,0.00746580014308567,0,0,2400
"Standard Procedure Notice",54202.05,"-","aumento consumos","-",2023-12-29,2023-01-20,343,1,"-",2400,4800,1,"-",0,365,"Concurso público","Não definido.","Merit Medical Portugal, S.A (513157816),BOSTON SCIENTIFIC PORTUGAL LDA (504988964),EPJMédica, Art.Médicos Hospitalares (506820513),GETINGE GROUP PORTUGAL, UNIP LDA (506819698),B Braun Medical, Lda (501506543),MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LDA (500684324),PMH,SA (502376899),Medinfar - Sorológico, S.A. (501197052),SMITHS MEDICAL(PORTUGAL), LDA. (507445937),Clinifar-Produtos Clínicos e Farmacêuticos, S.A (503281115),MEDTRONIC PORTUGAL, LDA (504223933),SMITH & NEPHEW, LDA (503552461),Abbott Medical Portugal (504180746),BAXTER MEDICO FARMACEUTICA LDA (503347345),Leleman SL (B46193827),VYGON (PORTUGAL) - PRODUTOS MEDICOS E FARMACÊUTICOS, LDA (503232785),Medline international Portugal, Unipessoal, Lda. (510533515),INTERSURGICAL PORTUGAL, COMÉRCIO DE PRODUTOS HOSPITALARES, LDA. (503480045)",2023,1,20,1,"509186998","PT170","PT17","Nã",NA,"Group Not Specified",34,8.47637119689598,10.9004924589072,1.60362350861692,2.57160835738884,0.0576177995562712,0,0,4800
"Standard Procedure Notice",28648.18,"31-12-2023","Diminuição de consumo","-",2023-12-31,2022-12-27,369,0,"-",2400,2400,0,"-",0,366,"Concurso público","33600000-6, Produtos farmacêuticos","VYGON (PORTUGAL), LDA (503232785),Overpharma, Produtos Médicos e Farmacêuticos, Lda. (505792362),PMH,SA (502376899),ADSTERPT, UNIPESSOAL LDA (515083704),ESTERIPLAS, LDA. (502020776),Microgene (513656677),Mylan, Lda (502248793),B. Braun Medical, Unipessoal Lda. (501506543),GLAXOSMITHKLINE CONSUMER (500276994),Proclinica-Equipamentos e Produtos Clínicos, Lda (500222665),LINEAMEDICA,S.A. (505148676)",2022,12,27,1,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,7.78322401633604,10.2628801004418,0.60362350861692,0.364361340155001,0.073560279102788,0,0,2400
"Standard Procedure Notice",58606.93,"-","-","-",2023-04-07,2022-09-07,212,1,"-",2400,2400,0,"-",0,212,"Concurso público","38000000-5, Equipamento laboratorial, óptico e de precisão (exc. óculos)","VWR International - Material de Laboratório, Soc. Unipessoal, Lda. (503842770),PVL - PRODUTOS PARA LABORATÓRIO, LDA (501411852),Type Solution (508400317),SARSTEDT - TECNOLOGIA DE LABORATÓRIO, S.A. (503019461),Labinox - Equipamentos e Assistência Técnica, Lda (503067890),Normax (500203130),ENZIFARMA (503636975),Frilabo II, Lda. (507958861)",2022,9,7,1,"503122165","PT16F","PT16","38","Equipamento laboratorial, óptico e de precisão (exc. óculos)","Group 03: Equipment and Materials",14,7.78322401633604,10.9786252906417,0.60362350861692,0.364361340155001,0.0299469731984988,0,0,2400
"Standard Procedure Notice",73170.22,"-","-","-",2023-03-31,2022-05-09,326,1,"-",2400,2400,0,"-",0,701,"Concurso público","33140000-3, Material médico de consumo","Lineamédica, SA (505148676),AVIQUIMICA- IMPORTAÇÃO E MANUFACTURAS, LDA (500039720),Overpharma-Produtos Médicos e Farmacêuticos, Lda (505792362),EPJMEDICA (506820513),Batist Medical, Lda. (508592909),PAUL HARTMANN, LDA (502271728),ENZIfarma ? Diagnostica e Farmacêutica, S.A. (503636975),PMH,PRODUTOS MEDICO HOSPITALARES, S.A. (502376899),B.BRAUN MEDICAL, LDA (501506543),ANASTACIO SALDANHA, S.A. (505804441),ESTERIPLAS (502020776),CSP SAÚDE - Centro de Serviços Partilhados, S.A. (508440246),Feiramédica - Importação e Comércio de Equipamentos Hospitalares, Lda (503731900),FRESENIUS KABI PHARMA PORTUGAL, LDA (504293753),Z-MED - Equipamentos Médicos e Hospitalares, Lda (508531535),HOSPITEX - MATERIAL HOSPITALAR, LDA (501909842),COLOPLAST II PORTUGAL UNIPESSOAL, LDA. (514719311),VYGON (PORTUGAL) - PRODUTOS MEDICOS E FARMACÊUTICOS, LDA (503232785),H.R Hospitalar Lda (501895558),VIRTUGAL, LDA (510113923),Medline international Portugal, Unipessoal, Lda. (510533515),Ezequiel Panão Jorge, Lda (501412727),Speculum Artigos Medicos S.A (502996323),ESSITY PORTUGAL, LDA. (503237612),Medirm - Fabrico e Comércio de Dispositivos Médicos, Lda (507162773),TEC4LIFE (516110616),Normax - Fábrica de vidros científicos, Lda. (500203130)",2022,5,9,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",51,7.78322401633604,11.2005574532391,0.60362350861692,0.364361340155001,0.0292958769519809,0,0,2400
"Standard Procedure Notice",108006.8,"-","Terminou a vigência do contrato","-",2022-02-27,2021-03-12,352,0,"-",2403.2,1907.7,-0.206183422103861,"-",0,294,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2021,3,12,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,7.55365360694147,11.5899587257207,-0.39637649138308,0.157114322921161,0.0183807057503297,0,0,1907.7
"Standard Procedure Notice",108702,"-","-","-",2022-06-24,2021-09-30,267,0,"-",2424.6,2424.6,0,"-",0,152,"Concurso público","33100000-1, Equipamento médico","USV MED, Lda (516125885),MEDIRM - Fabrico e comércio de dispositivos médicos, Lda. (507162773),EZEQUIEL PANAO JORGE (506820513),LINEAMEDICA (505148676),EZEUQIEL PANAO JORGE (501412727),ELASTRON PORTUGAL,S.A. (500772894),Eurosafe - Manufacturing of Military & Safety Uniforms - Unipessoal, Lda (505826801),GLSMED TRADE S.A. (513515119),MEDICINALIA CORMEDICA (500684324),M.U.C. - Material de Utilidade Clinica, Lda. (502379308),BATIST MEDICAL PORTUGAL, UNIPESSOAL, LDA (508592909),Gfph - Pharma (513635688),Oxray Lda (508930014),Exumas Consulting Group, Lda (510396429),Enerre Pharma, Lda. (514818484),SORISA ESTETICA E FISIOTERAPIA SA (500990441),Extincendios SA (501390324),OVERPHARMA-PROD.MEDICOS FARMACEUTICOS, LDA (505792362),HR Hospitalar, Unipessoal, Lda. (501895558),ANASTASIO SALDANHA, UNIPESSOAL LDA (505804441),F.S.A. DIGITAL MED, LDA (510908497),SALUTEC (506380408),SOCIME II - Produtos Médicos, Lda. (504453939),MEDLINE INTERNATIONAL PORTUGAL, UNIP. LDA. (510533515),RACLAC, S.A. (507992822),Barna Import Medica Portugal, Unipessoal, Lda. (513468994),OASIPOR - IMP. EXP., LDA (502260750),FUTURVIDA Fabricação de Veículos Especiais, Lda (504260510),BE-EPIC, LDA (516059483),Desafios Em Sintonia - Unipessoal Lda (513589910),Jumapanilo (B06615553),TILIAFARM - COMERCIALIZAÇÃO DE PRODUTOS FARMACÊUTICOS, LDA (508891140)",2021,9,30,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",55,7.79342184131248,11.5963746716245,-0.39637649138308,0.157114322921161,0.022613262107018,0,0,2424.6
"Standard Procedure Notice",25852.27,"-","-","-",2023-07-25,2023-03-15,132,1,"-",2430,2430,0,"-",0,366,"Concurso público","33140000-3, Material médico de consumo","H.R. - HOSPITALAR, LDA (501895558),BRAMÉDICA FISIO - PRODUTOS DE SAÚDE, LDA. (508560152),B BRAUN MEDICAL LDA (501506543),SARSTEDT - TECNOLOGIA DE LABORATORIO, S.A. (503019461),SPECULUM (502996323),MEDTRONIC PORTUGAL, LDA (504223933),NOSBET EQUIPAMENTOS, LDA (513514872),IBERDATA - Equipamentos, SA (501904921),GLSMED TRADE S.A. (513515119),ANASTACIO SALDANHA, S.A. (505804441),Med Trust, LDA. (510862993),JOHNSON & JOHNSON, LDA (500153370),VIRTUGAL, LDA. (510113923),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),Normax - Fábrica de vidros científicos, Lda. (500203130),MEDIKA, TECNOLOGIA MEDICINAL, LDA (514046643),ESTERIPLAS PRODUTOS AREA SAUDE, LDA (502020776),Eurocasmédica, Produtos Hospitalares S.A (503322105),BASTOS VIEGAS, SA (500042772),MEDINFAR - SOROLÓGICO - PROD. E EQUIPAMENTOS, S. A (501197052),3M ESPANHA SUCURSAL PORTUGAL (980560241),Tek4life Med (516110616),SOCIME II - PRODUTOS MEDICOS, LDA (504453939),Z-MED, EQUIPAMENTOS MÉDICOS E HOSPITALARES, LDA. (508531535),PVL- Produtos para Laboratório, Lda (501411852),Enerre Pharma, Ldª (514818484),EZEQUIEL PANAO JORGE, LDA (501412727),CSP SAUDE - CENTRO DE SERVIÇOS PARTILHADOS, S.A. (508440246),Frilabo II, Lda. (507958861),IBERLAB & IMUNOREAGE - SOLUÇÕES P LABORAT., LDA (503406694)",2023,3,15,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",58,7.79564653633459,10.1601923709691,1.60362350861692,2.57160835738884,0.0689292088895225,0,0,2430
"Standard Procedure Notice",9670,"-","-","-",2022-08-24,2022-05-03,113,0,"-",2435,2435,0,"-",0,98,"Concurso público","33696500-0, Reagentes de laboratório","SEBIA - FABRICO DE APARELHOS BIOQUÍMICOS, UNIPESSOAL LDA (515487996),BIOPORTUGAL Químico, Farmaceutica, Lda. (502380543),BIO-RAD LABORATORIES, LDA. (501301321),IZASA SCIENTIFIC, Lda. (513252088),BECKMAN COULTER PORTUGAL UNIPESSOAL, LDA (509035167),ARIUM - Sistemas de Diagnóstico, LDA. (502501880),EUROIMMUN PORTUGAL, UNIPESSOAL LDA (504022180)",2022,5,3,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",15,7.79770203551669,9.17688699571696,0.60362350861692,0.364361340155001,0.211074752255904,0,0,2435
"Standard Procedure Notice",165079.72,"-","Terminou a vigência do contrato","-",2022-11-08,2022-03-21,232,1,"-",2447.2,2400,-0.0192873488067995,"-",0,365,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2022,3,21,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,7.78322401633604,12.0141898453787,0.60362350861692,0.364361340155001,0.0137331070524049,0,0,2400
